2023-12-12 11:54:49 {"sensorData": "55","sensorId": "lpgOrj","timestamp": "2023-12-12T10:54:49.440Z"}
2023-12-12 11:55:53 {"sensorData": "0","sensorId": "DAtKcQ","timestamp": "2023-12-12T10:55:53.489Z"}
2023-12-12 11:55:53 {"sensorData": "17","sensorId": "7JXaDn","timestamp": "2023-12-12T10:55:53.539Z"}
2023-12-12 11:55:53 {"sensorData": "51","sensorId": "vnO6tM","timestamp": "2023-12-12T10:55:53.590Z"}
2023-12-12 11:55:53 {"sensorData": "17","sensorId": "swGnUa","timestamp": "2023-12-12T10:55:53.640Z"}
2023-12-12 11:55:53 {"sensorData": "99","sensorId": "0dBtEU","timestamp": "2023-12-12T10:55:53.691Z"}
2023-12-12 11:55:53 {"sensorData": "48","sensorId": "EyDz5q","timestamp": "2023-12-12T10:55:53.741Z"}
2023-12-12 11:55:53 {"sensorData": "11","sensorId": "yDiUPU","timestamp": "2023-12-12T10:55:53.791Z"}
2023-12-12 11:55:53 {"sensorData": "6","sensorId": "6uRmQm","timestamp": "2023-12-12T10:55:53.842Z"}
2023-12-12 11:55:53 {"sensorData": "5","sensorId": "AmqonP","timestamp": "2023-12-12T10:55:53.892Z"}
2023-12-12 11:55:53 {"sensorData": "64","sensorId": "PyyhW1","timestamp": "2023-12-12T10:55:53.943Z"}
2023-12-12 11:55:53 {"sensorData": "44","sensorId": "Si3eJb","timestamp": "2023-12-12T10:55:53.993Z"}
2023-12-12 11:55:54 {"sensorData": "54","sensorId": "mTBidi","timestamp": "2023-12-12T10:55:54.043Z"}
2023-12-12 11:55:54 {"sensorData": "5","sensorId": "TsSjE9","timestamp": "2023-12-12T10:55:54.094Z"}
2023-12-12 11:55:54 {"sensorData": "16","sensorId": "QO2tcq","timestamp": "2023-12-12T10:55:54.144Z"}
2023-12-12 11:55:54 {"sensorData": "61","sensorId": "Xf5FlZ","timestamp": "2023-12-12T10:55:54.195Z"}
2023-12-12 11:55:54 {"sensorData": "89","sensorId": "VYw7IX","timestamp": "2023-12-12T10:55:54.245Z"}
2023-12-12 11:55:54 {"sensorData": "26","sensorId": "L3xtkf","timestamp": "2023-12-12T10:55:54.295Z"}
2023-12-12 11:55:54 {"sensorData": "48","sensorId": "McWsRO","timestamp": "2023-12-12T10:55:54.346Z"}
2023-12-12 11:55:54 {"sensorData": "8","sensorId": "R2bE86","timestamp": "2023-12-12T10:55:54.396Z"}
2023-12-12 11:55:54 {"sensorData": "25","sensorId": "jTH2I1","timestamp": "2023-12-12T10:55:54.447Z"}
2023-12-12 11:55:54 {"sensorData": "68","sensorId": "eM0NDn","timestamp": "2023-12-12T10:55:54.497Z"}
2023-12-12 11:55:54 {"sensorData": "12","sensorId": "Nqvqtf","timestamp": "2023-12-12T10:55:54.548Z"}
2023-12-12 11:55:54 {"sensorData": "72","sensorId": "8SgPKh","timestamp": "2023-12-12T10:55:54.598Z"}
2023-12-12 11:55:54 {"sensorData": "20","sensorId": "GcfQVK","timestamp": "2023-12-12T10:55:54.648Z"}
2023-12-12 11:55:54 {"sensorData": "0","sensorId": "rzutbk","timestamp": "2023-12-12T10:55:54.699Z"}
2023-12-12 11:55:54 {"sensorData": "15","sensorId": "DvZgMk","timestamp": "2023-12-12T10:55:54.749Z"}
2023-12-12 11:55:54 {"sensorData": "36","sensorId": "5q1367","timestamp": "2023-12-12T10:55:54.800Z"}
2023-12-12 11:55:54 {"sensorData": "58","sensorId": "GdOdfS","timestamp": "2023-12-12T10:55:54.850Z"}
2023-12-12 11:55:54 {"sensorData": "73","sensorId": "YqneQG","timestamp": "2023-12-12T10:55:54.900Z"}
2023-12-12 11:55:54 {"sensorData": "37","sensorId": "ROqkag","timestamp": "2023-12-12T10:55:54.951Z"}
2023-12-12 11:55:55 {"sensorData": "99","sensorId": "MoJFCA","timestamp": "2023-12-12T10:55:55.001Z"}
2023-12-12 11:55:55 {"sensorData": "50","sensorId": "yy25BH","timestamp": "2023-12-12T10:55:55.052Z"}
2023-12-12 11:55:55 {"sensorData": "20","sensorId": "EnLsDY","timestamp": "2023-12-12T10:55:55.102Z"}
2023-12-12 11:55:55 {"sensorData": "74","sensorId": "jsQZ76","timestamp": "2023-12-12T10:55:55.153Z"}
2023-12-12 11:55:55 {"sensorData": "3","sensorId": "5cmFrU","timestamp": "2023-12-12T10:55:55.203Z"}
2023-12-12 11:55:55 {"sensorData": "58","sensorId": "TkwgGo","timestamp": "2023-12-12T10:55:55.253Z"}
2023-12-12 11:55:55 {"sensorData": "35","sensorId": "5T5z6G","timestamp": "2023-12-12T10:55:55.304Z"}
2023-12-12 11:55:55 {"sensorData": "96","sensorId": "ysaFJO","timestamp": "2023-12-12T10:55:55.354Z"}
2023-12-12 11:55:55 {"sensorData": "0","sensorId": "ELozLy","timestamp": "2023-12-12T10:55:55.405Z"}
2023-12-12 11:55:55 {"sensorData": "64","sensorId": "0i0Irm","timestamp": "2023-12-12T10:55:55.455Z"}
2023-12-12 11:55:55 {"sensorData": "46","sensorId": "XyNRiI","timestamp": "2023-12-12T10:55:55.506Z"}
2023-12-12 11:55:55 {"sensorData": "62","sensorId": "ccUyuT","timestamp": "2023-12-12T10:55:55.556Z"}
2023-12-12 11:55:55 {"sensorData": "4","sensorId": "1xkv6y","timestamp": "2023-12-12T10:55:55.606Z"}
2023-12-12 11:55:55 {"sensorData": "74","sensorId": "IXKy3A","timestamp": "2023-12-12T10:55:55.657Z"}
2023-12-12 11:55:55 {"sensorData": "14","sensorId": "kKI89l","timestamp": "2023-12-12T10:55:55.707Z"}
2023-12-12 11:55:55 {"sensorData": "59","sensorId": "fRThTC","timestamp": "2023-12-12T10:55:55.758Z"}
2023-12-12 11:55:55 {"sensorData": "14","sensorId": "clw3GE","timestamp": "2023-12-12T10:55:55.808Z"}
2023-12-12 11:55:55 {"sensorData": "31","sensorId": "D359OG","timestamp": "2023-12-12T10:55:55.858Z"}
2023-12-12 11:55:55 {"sensorData": "19","sensorId": "H4sSF0","timestamp": "2023-12-12T10:55:55.909Z"}
2023-12-12 11:55:55 {"sensorData": "6","sensorId": "CcrHR8","timestamp": "2023-12-12T10:55:55.959Z"}
2023-12-12 11:55:56 {"sensorData": "66","sensorId": "BAgDJA","timestamp": "2023-12-12T10:55:56.010Z"}
2023-12-12 11:55:56 {"sensorData": "24","sensorId": "g5HHYD","timestamp": "2023-12-12T10:55:56.060Z"}
2023-12-12 11:55:56 {"sensorData": "12","sensorId": "A7171h","timestamp": "2023-12-12T10:55:56.111Z"}
2023-12-12 11:55:56 {"sensorData": "59","sensorId": "w8rY8G","timestamp": "2023-12-12T10:55:56.161Z"}
2023-12-12 11:55:56 {"sensorData": "91","sensorId": "PF6g3c","timestamp": "2023-12-12T10:55:56.211Z"}
2023-12-12 11:55:56 {"sensorData": "31","sensorId": "DD0Hyx","timestamp": "2023-12-12T10:55:56.262Z"}
2023-12-12 11:55:56 {"sensorData": "10","sensorId": "k0GKXx","timestamp": "2023-12-12T10:55:56.312Z"}
2023-12-12 11:55:56 {"sensorData": "51","sensorId": "NFj7By","timestamp": "2023-12-12T10:55:56.363Z"}
2023-12-12 11:55:56 {"sensorData": "52","sensorId": "z5dcy9","timestamp": "2023-12-12T10:55:56.413Z"}
2023-12-12 11:55:56 {"sensorData": "85","sensorId": "paOSBC","timestamp": "2023-12-12T10:55:56.464Z"}
2023-12-12 11:55:56 {"sensorData": "9","sensorId": "X0p7OV","timestamp": "2023-12-12T10:55:56.514Z"}
2023-12-12 11:55:56 {"sensorData": "25","sensorId": "AhadMh","timestamp": "2023-12-12T10:55:56.564Z"}
2023-12-12 11:55:56 {"sensorData": "92","sensorId": "dEUAxY","timestamp": "2023-12-12T10:55:56.615Z"}
2023-12-12 11:55:56 {"sensorData": "20","sensorId": "VXJaXm","timestamp": "2023-12-12T10:55:56.665Z"}
2023-12-12 11:55:56 {"sensorData": "89","sensorId": "mO29Cg","timestamp": "2023-12-12T10:55:56.716Z"}
2023-12-12 11:55:56 {"sensorData": "6","sensorId": "h1zH6y","timestamp": "2023-12-12T10:55:56.766Z"}
2023-12-12 11:55:56 {"sensorData": "30","sensorId": "GDIH7t","timestamp": "2023-12-12T10:55:56.816Z"}
2023-12-12 11:55:56 {"sensorData": "41","sensorId": "uhyd25","timestamp": "2023-12-12T10:55:56.867Z"}
2023-12-12 11:55:56 {"sensorData": "16","sensorId": "OfR0UJ","timestamp": "2023-12-12T10:55:56.917Z"}
2023-12-12 11:55:56 {"sensorData": "6","sensorId": "kPSrFi","timestamp": "2023-12-12T10:55:56.968Z"}
2023-12-12 11:55:57 {"sensorData": "54","sensorId": "BEu873","timestamp": "2023-12-12T10:55:57.018Z"}
2023-12-12 11:55:57 {"sensorData": "61","sensorId": "3kBlpZ","timestamp": "2023-12-12T10:55:57.069Z"}
2023-12-12 11:55:57 {"sensorData": "75","sensorId": "hUpTY6","timestamp": "2023-12-12T10:55:57.119Z"}
2023-12-12 11:55:57 {"sensorData": "28","sensorId": "IDyQje","timestamp": "2023-12-12T10:55:57.169Z"}
2023-12-12 11:55:57 {"sensorData": "98","sensorId": "MkSdOd","timestamp": "2023-12-12T10:55:57.220Z"}
2023-12-12 11:55:57 {"sensorData": "29","sensorId": "K4DBc4","timestamp": "2023-12-12T10:55:57.270Z"}
2023-12-12 11:55:57 {"sensorData": "82","sensorId": "rRZwze","timestamp": "2023-12-12T10:55:57.321Z"}
2023-12-12 11:55:57 {"sensorData": "72","sensorId": "n8OTCa","timestamp": "2023-12-12T10:55:57.371Z"}
2023-12-12 11:55:57 {"sensorData": "76","sensorId": "Jewlpe","timestamp": "2023-12-12T10:55:57.421Z"}
2023-12-12 11:55:57 {"sensorData": "0","sensorId": "3fmB7P","timestamp": "2023-12-12T10:55:57.472Z"}
2023-12-12 11:55:57 {"sensorData": "36","sensorId": "9HDqos","timestamp": "2023-12-12T10:55:57.522Z"}
2023-12-12 11:55:57 {"sensorData": "41","sensorId": "NvR1tv","timestamp": "2023-12-12T10:55:57.573Z"}
2023-12-12 11:55:57 {"sensorData": "46","sensorId": "Tv8szu","timestamp": "2023-12-12T10:55:57.623Z"}
2023-12-12 11:55:57 {"sensorData": "5","sensorId": "OzOGC0","timestamp": "2023-12-12T10:55:57.674Z"}
2023-12-12 11:55:57 {"sensorData": "99","sensorId": "ADYxar","timestamp": "2023-12-12T10:55:57.724Z"}
2023-12-12 11:55:57 {"sensorData": "48","sensorId": "oHnZ24","timestamp": "2023-12-12T10:55:57.774Z"}
2023-12-12 11:55:57 {"sensorData": "38","sensorId": "knn3Gl","timestamp": "2023-12-12T10:55:57.825Z"}
2023-12-12 11:55:57 {"sensorData": "34","sensorId": "5GJI3n","timestamp": "2023-12-12T10:55:57.875Z"}
2023-12-12 11:55:57 {"sensorData": "92","sensorId": "td7TET","timestamp": "2023-12-12T10:55:57.926Z"}
2023-12-12 11:55:57 {"sensorData": "7","sensorId": "EaRQI4","timestamp": "2023-12-12T10:55:57.976Z"}
2023-12-12 11:55:58 {"sensorData": "40","sensorId": "yWkI9x","timestamp": "2023-12-12T10:55:58.026Z"}
2023-12-12 11:55:58 {"sensorData": "92","sensorId": "FHIydh","timestamp": "2023-12-12T10:55:58.077Z"}
2023-12-12 11:55:58 {"sensorData": "44","sensorId": "4v4nw2","timestamp": "2023-12-12T10:55:58.127Z"}
2023-12-12 11:55:58 {"sensorData": "19","sensorId": "1LatKP","timestamp": "2023-12-12T10:55:58.178Z"}
2023-12-12 11:55:58 {"sensorData": "90","sensorId": "gJEEtM","timestamp": "2023-12-12T10:55:58.228Z"}
2023-12-12 11:55:58 {"sensorData": "99","sensorId": "s8zVF5","timestamp": "2023-12-12T10:55:58.278Z"}
2023-12-12 11:55:58 {"sensorData": "95","sensorId": "GcaAv4","timestamp": "2023-12-12T10:55:58.329Z"}
2023-12-12 11:55:58 {"sensorData": "31","sensorId": "QWEFwC","timestamp": "2023-12-12T10:55:58.379Z"}
2023-12-12 11:55:58 {"sensorData": "50","sensorId": "6hWaOo","timestamp": "2023-12-12T10:55:58.430Z"}
2023-12-12 11:55:58 {"sensorData": "76","sensorId": "51DlZ0","timestamp": "2023-12-12T10:55:58.480Z"}
2023-12-12 11:55:58 {"sensorData": "4","sensorId": "uVcYWc","timestamp": "2023-12-12T10:55:58.531Z"}
2023-12-12 11:55:58 {"sensorData": "72","sensorId": "f6VVRq","timestamp": "2023-12-12T10:55:58.581Z"}
2023-12-12 11:55:58 {"sensorData": "38","sensorId": "dQb7WV","timestamp": "2023-12-12T10:55:58.632Z"}
2023-12-12 11:55:58 {"sensorData": "29","sensorId": "yazuZ3","timestamp": "2023-12-12T10:55:58.682Z"}
2023-12-12 11:55:58 {"sensorData": "89","sensorId": "MTA4FC","timestamp": "2023-12-12T10:55:58.732Z"}
2023-12-12 11:55:58 {"sensorData": "72","sensorId": "pE4uyP","timestamp": "2023-12-12T10:55:58.783Z"}
2023-12-12 11:55:58 {"sensorData": "70","sensorId": "f3sgKr","timestamp": "2023-12-12T10:55:58.833Z"}
2023-12-12 11:55:58 {"sensorData": "47","sensorId": "ubaS9A","timestamp": "2023-12-12T10:55:58.884Z"}
2023-12-12 11:55:58 {"sensorData": "30","sensorId": "YrGAa6","timestamp": "2023-12-12T10:55:58.934Z"}
2023-12-12 11:55:58 {"sensorData": "92","sensorId": "DyaS04","timestamp": "2023-12-12T10:55:58.984Z"}
2023-12-12 11:55:59 {"sensorData": "27","sensorId": "mHhqzx","timestamp": "2023-12-12T10:55:59.035Z"}
2023-12-12 11:55:59 {"sensorData": "4","sensorId": "7NArOy","timestamp": "2023-12-12T10:55:59.085Z"}
2023-12-12 11:55:59 {"sensorData": "43","sensorId": "NWazdG","timestamp": "2023-12-12T10:55:59.136Z"}
2023-12-12 11:55:59 {"sensorData": "23","sensorId": "cAfDYf","timestamp": "2023-12-12T10:55:59.186Z"}
2023-12-12 11:55:59 {"sensorData": "32","sensorId": "M7nYCs","timestamp": "2023-12-12T10:55:59.236Z"}
2023-12-12 11:55:59 {"sensorData": "14","sensorId": "1NzYqX","timestamp": "2023-12-12T10:55:59.287Z"}
2023-12-12 11:55:59 {"sensorData": "41","sensorId": "2lbF6b","timestamp": "2023-12-12T10:55:59.337Z"}
2023-12-12 11:55:59 {"sensorData": "78","sensorId": "9FP93U","timestamp": "2023-12-12T10:55:59.388Z"}
2023-12-12 11:55:59 {"sensorData": "33","sensorId": "PZNrWY","timestamp": "2023-12-12T10:55:59.438Z"}
2023-12-12 11:55:59 {"sensorData": "29","sensorId": "pegeRD","timestamp": "2023-12-12T10:55:59.489Z"}
2023-12-12 11:55:59 {"sensorData": "45","sensorId": "6q6Yz7","timestamp": "2023-12-12T10:55:59.539Z"}
2023-12-12 11:55:59 {"sensorData": "72","sensorId": "v6ktz0","timestamp": "2023-12-12T10:55:59.589Z"}
2023-12-12 11:55:59 {"sensorData": "58","sensorId": "sKR5Au","timestamp": "2023-12-12T10:55:59.640Z"}
2023-12-12 11:55:59 {"sensorData": "80","sensorId": "kgoxks","timestamp": "2023-12-12T10:55:59.690Z"}
2023-12-12 11:55:59 {"sensorData": "16","sensorId": "2TvW9p","timestamp": "2023-12-12T10:55:59.741Z"}
2023-12-12 11:55:59 {"sensorData": "4","sensorId": "wl2Shd","timestamp": "2023-12-12T10:55:59.791Z"}
2023-12-12 11:55:59 {"sensorData": "3","sensorId": "F1pVB7","timestamp": "2023-12-12T10:55:59.842Z"}
2023-12-12 11:55:59 {"sensorData": "95","sensorId": "Zp1awd","timestamp": "2023-12-12T10:55:59.892Z"}
2023-12-12 11:55:59 {"sensorData": "25","sensorId": "EtXwcg","timestamp": "2023-12-12T10:55:59.942Z"}
2023-12-12 11:55:59 {"sensorData": "84","sensorId": "bwRyHH","timestamp": "2023-12-12T10:55:59.993Z"}
2023-12-12 11:56:00 {"sensorData": "24","sensorId": "MIbfzo","timestamp": "2023-12-12T10:56:00.043Z"}
2023-12-12 11:56:00 {"sensorData": "53","sensorId": "1lGOzx","timestamp": "2023-12-12T10:56:00.094Z"}
2023-12-12 11:56:00 {"sensorData": "4","sensorId": "VB8pUV","timestamp": "2023-12-12T10:56:00.144Z"}
2023-12-12 11:56:00 {"sensorData": "68","sensorId": "X2OWmv","timestamp": "2023-12-12T10:56:00.194Z"}
2023-12-12 11:56:00 {"sensorData": "88","sensorId": "R1krzl","timestamp": "2023-12-12T10:56:00.245Z"}
2023-12-12 11:56:00 {"sensorData": "83","sensorId": "XymOJS","timestamp": "2023-12-12T10:56:00.295Z"}
2023-12-12 11:56:00 {"sensorData": "76","sensorId": "6f3PE1","timestamp": "2023-12-12T10:56:00.346Z"}
2023-12-12 11:56:00 {"sensorData": "9","sensorId": "nMB8Cf","timestamp": "2023-12-12T10:56:00.396Z"}
2023-12-12 11:56:00 {"sensorData": "46","sensorId": "Mz1rq9","timestamp": "2023-12-12T10:56:00.446Z"}
2023-12-12 11:56:00 {"sensorData": "5","sensorId": "Nj4AHg","timestamp": "2023-12-12T10:56:00.497Z"}
2023-12-12 11:56:00 {"sensorData": "62","sensorId": "eWtbZm","timestamp": "2023-12-12T10:56:00.547Z"}
2023-12-12 11:56:00 {"sensorData": "62","sensorId": "udJHNa","timestamp": "2023-12-12T10:56:00.598Z"}
2023-12-12 11:56:00 {"sensorData": "39","sensorId": "egnOFc","timestamp": "2023-12-12T10:56:00.648Z"}
2023-12-12 11:56:00 {"sensorData": "32","sensorId": "TaDwjv","timestamp": "2023-12-12T10:56:00.698Z"}
2023-12-12 11:56:00 {"sensorData": "53","sensorId": "QzZUli","timestamp": "2023-12-12T10:56:00.749Z"}
2023-12-12 11:56:00 {"sensorData": "23","sensorId": "asAsv9","timestamp": "2023-12-12T10:56:00.799Z"}
2023-12-12 11:56:00 {"sensorData": "69","sensorId": "78s9eE","timestamp": "2023-12-12T10:56:00.850Z"}
2023-12-12 11:56:00 {"sensorData": "79","sensorId": "HEHqEa","timestamp": "2023-12-12T10:56:00.900Z"}
2023-12-12 11:56:00 {"sensorData": "76","sensorId": "LvxrUn","timestamp": "2023-12-12T10:56:00.951Z"}
2023-12-12 11:56:01 {"sensorData": "6","sensorId": "3tR4Mh","timestamp": "2023-12-12T10:56:01.001Z"}
2023-12-12 11:56:01 {"sensorData": "28","sensorId": "5fa0bq","timestamp": "2023-12-12T10:56:01.051Z"}
2023-12-12 11:56:01 {"sensorData": "71","sensorId": "dSDKla","timestamp": "2023-12-12T10:56:01.102Z"}
2023-12-12 11:56:01 {"sensorData": "12","sensorId": "P9yrsW","timestamp": "2023-12-12T10:56:01.152Z"}
2023-12-12 11:56:01 {"sensorData": "62","sensorId": "d9E6qm","timestamp": "2023-12-12T10:56:01.203Z"}
2023-12-12 11:56:01 {"sensorData": "66","sensorId": "2r9Wu7","timestamp": "2023-12-12T10:56:01.253Z"}
2023-12-12 11:56:01 {"sensorData": "62","sensorId": "vnCy43","timestamp": "2023-12-12T10:56:01.304Z"}
2023-12-12 11:56:01 {"sensorData": "68","sensorId": "f1US0j","timestamp": "2023-12-12T10:56:01.354Z"}
2023-12-12 11:56:01 {"sensorData": "31","sensorId": "h5Ek26","timestamp": "2023-12-12T10:56:01.404Z"}
2023-12-12 11:56:01 {"sensorData": "4","sensorId": "ii19y0","timestamp": "2023-12-12T10:56:01.455Z"}
2023-12-12 11:56:01 {"sensorData": "93","sensorId": "SVve6V","timestamp": "2023-12-12T10:56:01.505Z"}
2023-12-12 11:56:01 {"sensorData": "6","sensorId": "0Mz3Ej","timestamp": "2023-12-12T10:56:01.556Z"}
2023-12-12 11:56:01 {"sensorData": "18","sensorId": "ssJzld","timestamp": "2023-12-12T10:56:01.606Z"}
2023-12-12 11:56:01 {"sensorData": "69","sensorId": "d8KkeB","timestamp": "2023-12-12T10:56:01.656Z"}
2023-12-12 11:56:01 {"sensorData": "35","sensorId": "Cp2lan","timestamp": "2023-12-12T10:56:01.707Z"}
2023-12-12 11:56:01 {"sensorData": "51","sensorId": "67NVJc","timestamp": "2023-12-12T10:56:01.757Z"}
2023-12-12 11:56:01 {"sensorData": "28","sensorId": "dkquC0","timestamp": "2023-12-12T10:56:01.807Z"}
2023-12-12 11:56:01 {"sensorData": "5","sensorId": "O1pPZZ","timestamp": "2023-12-12T10:56:01.858Z"}
2023-12-12 11:56:01 {"sensorData": "95","sensorId": "4o8uDY","timestamp": "2023-12-12T10:56:01.908Z"}
2023-12-12 11:56:01 {"sensorData": "81","sensorId": "BaQv7u","timestamp": "2023-12-12T10:56:01.959Z"}
2023-12-12 11:56:02 {"sensorData": "86","sensorId": "EuVIEb","timestamp": "2023-12-12T10:56:02.009Z"}
2023-12-12 11:56:02 {"sensorData": "70","sensorId": "5ZHHRW","timestamp": "2023-12-12T10:56:02.060Z"}
2023-12-12 11:56:02 {"sensorData": "80","sensorId": "EJcwV8","timestamp": "2023-12-12T10:56:02.110Z"}
2023-12-12 11:56:02 {"sensorData": "7","sensorId": "oXiNVZ","timestamp": "2023-12-12T10:56:02.160Z"}
2023-12-12 11:56:02 {"sensorData": "45","sensorId": "QhfkBY","timestamp": "2023-12-12T10:56:02.211Z"}
2023-12-12 11:56:02 {"sensorData": "20","sensorId": "4YGZNc","timestamp": "2023-12-12T10:56:02.261Z"}
2023-12-12 11:56:02 {"sensorData": "62","sensorId": "sWIVwI","timestamp": "2023-12-12T10:56:02.312Z"}
2023-12-12 11:56:02 {"sensorData": "27","sensorId": "hFWuq5","timestamp": "2023-12-12T10:56:02.362Z"}
2023-12-12 11:56:02 {"sensorData": "65","sensorId": "bS4RZ8","timestamp": "2023-12-12T10:56:02.412Z"}
2023-12-12 11:56:02 {"sensorData": "55","sensorId": "oWGiIc","timestamp": "2023-12-12T10:56:02.463Z"}
2023-12-12 11:56:02 {"sensorData": "87","sensorId": "merC1Y","timestamp": "2023-12-12T10:56:02.513Z"}
2023-12-12 11:56:02 {"sensorData": "37","sensorId": "lutqZd","timestamp": "2023-12-12T10:56:02.564Z"}
2023-12-12 11:56:02 {"sensorData": "30","sensorId": "f6GeOy","timestamp": "2023-12-12T10:56:02.614Z"}
2023-12-12 11:56:02 {"sensorData": "73","sensorId": "BuLOfh","timestamp": "2023-12-12T10:56:02.665Z"}
2023-12-12 11:56:02 {"sensorData": "26","sensorId": "NhQXk5","timestamp": "2023-12-12T10:56:02.715Z"}
2023-12-12 11:56:02 {"sensorData": "92","sensorId": "bRzkcS","timestamp": "2023-12-12T10:56:02.766Z"}
2023-12-12 11:56:02 {"sensorData": "76","sensorId": "ZU93QD","timestamp": "2023-12-12T10:56:02.816Z"}
2023-12-12 11:56:02 {"sensorData": "13","sensorId": "t1RUkq","timestamp": "2023-12-12T10:56:02.866Z"}
2023-12-12 11:56:02 {"sensorData": "14","sensorId": "pvj2CX","timestamp": "2023-12-12T10:56:02.917Z"}
2023-12-12 11:56:02 {"sensorData": "64","sensorId": "MQ2Lyr","timestamp": "2023-12-12T10:56:02.967Z"}
2023-12-12 11:56:03 {"sensorData": "67","sensorId": "y8knSj","timestamp": "2023-12-12T10:56:03.018Z"}
2023-12-12 11:56:03 {"sensorData": "76","sensorId": "yMcRBR","timestamp": "2023-12-12T10:56:03.068Z"}
2023-12-12 11:56:03 {"sensorData": "2","sensorId": "L7WYs5","timestamp": "2023-12-12T10:56:03.119Z"}
2023-12-12 11:56:03 {"sensorData": "1","sensorId": "SQvvxl","timestamp": "2023-12-12T10:56:03.169Z"}
2023-12-12 11:56:03 {"sensorData": "40","sensorId": "VCOhAY","timestamp": "2023-12-12T10:56:03.220Z"}
2023-12-12 11:56:03 {"sensorData": "42","sensorId": "i5xFFx","timestamp": "2023-12-12T10:56:03.270Z"}
2023-12-12 11:56:03 {"sensorData": "44","sensorId": "6eIGbv","timestamp": "2023-12-12T10:56:03.320Z"}
2023-12-12 11:56:03 {"sensorData": "34","sensorId": "ro995s","timestamp": "2023-12-12T10:56:03.371Z"}
2023-12-12 11:56:03 {"sensorData": "66","sensorId": "sDlb4Z","timestamp": "2023-12-12T10:56:03.421Z"}
2023-12-12 11:56:03 {"sensorData": "70","sensorId": "uLyBGT","timestamp": "2023-12-12T10:56:03.472Z"}
2023-12-12 11:56:03 {"sensorData": "14","sensorId": "bge5kN","timestamp": "2023-12-12T10:56:03.522Z"}
2023-12-12 11:56:03 {"sensorData": "37","sensorId": "j8SAmP","timestamp": "2023-12-12T10:56:03.573Z"}
2023-12-12 11:56:03 {"sensorData": "2","sensorId": "f8Qvz1","timestamp": "2023-12-12T10:56:03.623Z"}
2023-12-12 11:56:03 {"sensorData": "66","sensorId": "tOAMpX","timestamp": "2023-12-12T10:56:03.673Z"}
2023-12-12 11:56:03 {"sensorData": "11","sensorId": "TG5SN9","timestamp": "2023-12-12T10:56:03.724Z"}
2023-12-12 11:56:03 {"sensorData": "14","sensorId": "VKb5GR","timestamp": "2023-12-12T10:56:03.774Z"}
2023-12-12 11:56:03 {"sensorData": "19","sensorId": "RxRUvw","timestamp": "2023-12-12T10:56:03.825Z"}
2023-12-12 11:56:03 {"sensorData": "72","sensorId": "SlAa01","timestamp": "2023-12-12T10:56:03.875Z"}
2023-12-12 11:56:03 {"sensorData": "26","sensorId": "dMNViI","timestamp": "2023-12-12T10:56:03.926Z"}
2023-12-12 11:56:03 {"sensorData": "3","sensorId": "VFfFef","timestamp": "2023-12-12T10:56:03.976Z"}
2023-12-12 11:56:04 {"sensorData": "62","sensorId": "KWRpjx","timestamp": "2023-12-12T10:56:04.027Z"}
2023-12-12 11:56:04 {"sensorData": "26","sensorId": "CTgl4E","timestamp": "2023-12-12T10:56:04.077Z"}
2023-12-12 11:56:04 {"sensorData": "57","sensorId": "StVU5w","timestamp": "2023-12-12T10:56:04.127Z"}
2023-12-12 11:56:04 {"sensorData": "9","sensorId": "e48Xxc","timestamp": "2023-12-12T10:56:04.178Z"}
