2023-12-12 12:56:54 {"sensorData": "7","sensorId": "9kuZGY","timestamp": "2023-12-12T11:56:54.022Z"}
2023-12-12 12:58:14 {"sensorData": "58","sensorId": "tyC9xi","timestamp": "2023-12-12T11:58:14.655Z"}
2023-12-12 12:58:14 {"sensorData": "80","sensorId": "XZ5Hgv","timestamp": "2023-12-12T11:58:14.681Z"}
2023-12-12 12:58:14 {"sensorData": "19","sensorId": "4CyxQZ","timestamp": "2023-12-12T11:58:14.706Z"}
2023-12-12 12:58:14 {"sensorData": "21","sensorId": "mz0fBn","timestamp": "2023-12-12T11:58:14.732Z"}
2023-12-12 12:58:14 {"sensorData": "5","sensorId": "FYhWkH","timestamp": "2023-12-12T11:58:14.757Z"}
2023-12-12 12:58:14 {"sensorData": "85","sensorId": "HQ7sD3","timestamp": "2023-12-12T11:58:14.783Z"}
2023-12-12 12:58:14 {"sensorData": "12","sensorId": "HmPBNe","timestamp": "2023-12-12T11:58:14.808Z"}
2023-12-12 12:58:14 {"sensorData": "78","sensorId": "r15DqT","timestamp": "2023-12-12T11:58:14.833Z"}
2023-12-12 12:58:14 {"sensorData": "28","sensorId": "P7eiVj","timestamp": "2023-12-12T11:58:14.859Z"}
2023-12-12 12:58:14 {"sensorData": "18","sensorId": "3RNyvL","timestamp": "2023-12-12T11:58:14.884Z"}
2023-12-12 12:58:14 {"sensorData": "44","sensorId": "WCGtMm","timestamp": "2023-12-12T11:58:14.910Z"}
2023-12-12 12:58:14 {"sensorData": "47","sensorId": "noDEdz","timestamp": "2023-12-12T11:58:14.935Z"}
2023-12-12 12:58:14 {"sensorData": "87","sensorId": "tiE6dG","timestamp": "2023-12-12T11:58:14.961Z"}
2023-12-12 12:58:14 {"sensorData": "98","sensorId": "WP8PuL","timestamp": "2023-12-12T11:58:14.986Z"}
2023-12-12 12:58:15 {"sensorData": "37","sensorId": "NkSzKo","timestamp": "2023-12-12T11:58:15.012Z"}
2023-12-12 12:58:15 {"sensorData": "5","sensorId": "lyyyK1","timestamp": "2023-12-12T11:58:15.037Z"}
2023-12-12 12:58:15 {"sensorData": "41","sensorId": "NoW4vo","timestamp": "2023-12-12T11:58:15.063Z"}
2023-12-12 12:58:15 {"sensorData": "72","sensorId": "yS2lwY","timestamp": "2023-12-12T11:58:15.088Z"}
2023-12-12 12:58:15 {"sensorData": "14","sensorId": "Qy0uII","timestamp": "2023-12-12T11:58:15.113Z"}
2023-12-12 12:58:15 {"sensorData": "7","sensorId": "hUysjU","timestamp": "2023-12-12T11:58:15.139Z"}
2023-12-12 12:58:15 {"sensorData": "46","sensorId": "RMFv0q","timestamp": "2023-12-12T11:58:15.164Z"}
2023-12-12 12:58:15 {"sensorData": "39","sensorId": "lEcKl4","timestamp": "2023-12-12T11:58:15.190Z"}
2023-12-12 12:58:15 {"sensorData": "5","sensorId": "HTHnhx","timestamp": "2023-12-12T11:58:15.215Z"}
2023-12-12 12:58:15 {"sensorData": "95","sensorId": "N5lUOJ","timestamp": "2023-12-12T11:58:15.241Z"}
2023-12-12 12:58:15 {"sensorData": "8","sensorId": "VuPC4i","timestamp": "2023-12-12T11:58:15.266Z"}
2023-12-12 12:58:15 {"sensorData": "99","sensorId": "Uy961b","timestamp": "2023-12-12T11:58:15.292Z"}
2023-12-12 12:58:15 {"sensorData": "64","sensorId": "c3nJMS","timestamp": "2023-12-12T11:58:15.317Z"}
2023-12-12 12:58:15 {"sensorData": "46","sensorId": "Teox7z","timestamp": "2023-12-12T11:58:15.343Z"}
2023-12-12 12:58:15 {"sensorData": "57","sensorId": "L6gwoV","timestamp": "2023-12-12T11:58:15.368Z"}
2023-12-12 12:58:15 {"sensorData": "77","sensorId": "i3I1qF","timestamp": "2023-12-12T11:58:15.394Z"}
2023-12-12 12:58:15 {"sensorData": "99","sensorId": "hGphAA","timestamp": "2023-12-12T11:58:15.419Z"}
2023-12-12 12:58:15 {"sensorData": "26","sensorId": "agyUkK","timestamp": "2023-12-12T11:58:15.445Z"}
2023-12-12 12:58:15 {"sensorData": "7","sensorId": "i9iT6o","timestamp": "2023-12-12T11:58:15.470Z"}
2023-12-12 12:58:15 {"sensorData": "30","sensorId": "i73rZz","timestamp": "2023-12-12T11:58:15.496Z"}
2023-12-12 12:58:15 {"sensorData": "36","sensorId": "f51kzg","timestamp": "2023-12-12T11:58:15.521Z"}
2023-12-12 12:58:15 {"sensorData": "21","sensorId": "XE3YKp","timestamp": "2023-12-12T11:58:15.547Z"}
2023-12-12 12:58:15 {"sensorData": "28","sensorId": "T0J1ZR","timestamp": "2023-12-12T11:58:15.572Z"}
2023-12-12 12:58:15 {"sensorData": "26","sensorId": "T4M01D","timestamp": "2023-12-12T11:58:15.597Z"}
2023-12-12 12:58:15 {"sensorData": "33","sensorId": "Q3nTWc","timestamp": "2023-12-12T11:58:15.623Z"}
2023-12-12 12:58:15 {"sensorData": "35","sensorId": "lii7Kb","timestamp": "2023-12-12T11:58:15.649Z"}
2023-12-12 12:58:15 {"sensorData": "25","sensorId": "irp1fW","timestamp": "2023-12-12T11:58:15.674Z"}
2023-12-12 12:58:15 {"sensorData": "50","sensorId": "2DpMx1","timestamp": "2023-12-12T11:58:15.699Z"}
2023-12-12 12:58:15 {"sensorData": "78","sensorId": "nvH1mS","timestamp": "2023-12-12T11:58:15.725Z"}
2023-12-12 12:58:15 {"sensorData": "21","sensorId": "8UCh0J","timestamp": "2023-12-12T11:58:15.750Z"}
2023-12-12 12:58:15 {"sensorData": "54","sensorId": "yIXGXc","timestamp": "2023-12-12T11:58:15.776Z"}
2023-12-12 12:58:15 {"sensorData": "90","sensorId": "2WeVqr","timestamp": "2023-12-12T11:58:15.801Z"}
2023-12-12 12:58:15 {"sensorData": "59","sensorId": "LjVYCq","timestamp": "2023-12-12T11:58:15.826Z"}
2023-12-12 12:58:15 {"sensorData": "48","sensorId": "O6pMOR","timestamp": "2023-12-12T11:58:15.852Z"}
2023-12-12 12:58:15 {"sensorData": "35","sensorId": "EoW2XJ","timestamp": "2023-12-12T11:58:15.877Z"}
2023-12-12 12:58:15 {"sensorData": "28","sensorId": "KKUBwX","timestamp": "2023-12-12T11:58:15.903Z"}
2023-12-12 12:58:15 {"sensorData": "2","sensorId": "KeFmlq","timestamp": "2023-12-12T11:58:15.928Z"}
2023-12-12 12:58:15 {"sensorData": "44","sensorId": "NEMrA1","timestamp": "2023-12-12T11:58:15.954Z"}
2023-12-12 12:58:15 {"sensorData": "73","sensorId": "eHJGVv","timestamp": "2023-12-12T11:58:15.979Z"}
2023-12-12 12:58:16 {"sensorData": "96","sensorId": "G2UhCD","timestamp": "2023-12-12T11:58:16.005Z"}
2023-12-12 12:58:16 {"sensorData": "50","sensorId": "ZoSzsl","timestamp": "2023-12-12T11:58:16.030Z"}
2023-12-12 12:58:16 {"sensorData": "7","sensorId": "EBGf3i","timestamp": "2023-12-12T11:58:16.055Z"}
2023-12-12 12:58:16 {"sensorData": "65","sensorId": "t8mxFT","timestamp": "2023-12-12T11:58:16.081Z"}
2023-12-12 12:58:16 {"sensorData": "9","sensorId": "ocpV57","timestamp": "2023-12-12T11:58:16.106Z"}
2023-12-12 12:58:16 {"sensorData": "62","sensorId": "xywkMc","timestamp": "2023-12-12T11:58:16.132Z"}
2023-12-12 12:58:16 {"sensorData": "26","sensorId": "3nhvML","timestamp": "2023-12-12T11:58:16.157Z"}
2023-12-12 12:58:16 {"sensorData": "20","sensorId": "FUVYQ6","timestamp": "2023-12-12T11:58:16.182Z"}
2023-12-12 12:58:16 {"sensorData": "33","sensorId": "lNaxQn","timestamp": "2023-12-12T11:58:16.208Z"}
2023-12-12 12:58:16 {"sensorData": "74","sensorId": "Li86Hs","timestamp": "2023-12-12T11:58:16.233Z"}
2023-12-12 12:58:16 {"sensorData": "61","sensorId": "juNaHU","timestamp": "2023-12-12T11:58:16.258Z"}
2023-12-12 12:58:16 {"sensorData": "43","sensorId": "jwUOeD","timestamp": "2023-12-12T11:58:16.283Z"}
2023-12-12 12:58:16 {"sensorData": "50","sensorId": "UzH3bF","timestamp": "2023-12-12T11:58:16.309Z"}
2023-12-12 12:58:16 {"sensorData": "12","sensorId": "PSxo1t","timestamp": "2023-12-12T11:58:16.334Z"}
2023-12-12 12:58:16 {"sensorData": "70","sensorId": "wMpD62","timestamp": "2023-12-12T11:58:16.359Z"}
2023-12-12 12:58:16 {"sensorData": "42","sensorId": "CLXL5H","timestamp": "2023-12-12T11:58:16.385Z"}
2023-12-12 12:58:16 {"sensorData": "38","sensorId": "7bMRyk","timestamp": "2023-12-12T11:58:16.410Z"}
2023-12-12 12:58:16 {"sensorData": "54","sensorId": "xPWcwh","timestamp": "2023-12-12T11:58:16.435Z"}
2023-12-12 12:58:16 {"sensorData": "72","sensorId": "lBBHbO","timestamp": "2023-12-12T11:58:16.460Z"}
2023-12-12 12:58:16 {"sensorData": "18","sensorId": "5HAxgo","timestamp": "2023-12-12T11:58:16.486Z"}
2023-12-12 12:58:16 {"sensorData": "11","sensorId": "bTl8UX","timestamp": "2023-12-12T11:58:16.511Z"}
2023-12-12 12:58:16 {"sensorData": "51","sensorId": "h5jEL5","timestamp": "2023-12-12T11:58:16.536Z"}
2023-12-12 12:58:16 {"sensorData": "57","sensorId": "5dVgCk","timestamp": "2023-12-12T11:58:16.562Z"}
2023-12-12 12:58:16 {"sensorData": "5","sensorId": "DZJwua","timestamp": "2023-12-12T11:58:16.587Z"}
2023-12-12 12:58:16 {"sensorData": "16","sensorId": "AmRB50","timestamp": "2023-12-12T11:58:16.613Z"}
2023-12-12 12:58:16 {"sensorData": "95","sensorId": "ON8VHh","timestamp": "2023-12-12T11:58:16.638Z"}
2023-12-12 12:58:16 {"sensorData": "67","sensorId": "icSbdC","timestamp": "2023-12-12T11:58:16.664Z"}
2023-12-12 12:58:16 {"sensorData": "75","sensorId": "FMQ6Bn","timestamp": "2023-12-12T11:58:16.689Z"}
2023-12-12 12:58:16 {"sensorData": "41","sensorId": "VlbjxQ","timestamp": "2023-12-12T11:58:16.714Z"}
2023-12-12 12:58:16 {"sensorData": "66","sensorId": "rG55h3","timestamp": "2023-12-12T11:58:16.740Z"}
2023-12-12 12:58:16 {"sensorData": "50","sensorId": "Oa1UbI","timestamp": "2023-12-12T11:58:16.765Z"}
2023-12-12 12:58:16 {"sensorData": "21","sensorId": "ea0IME","timestamp": "2023-12-12T11:58:16.791Z"}
2023-12-12 12:58:16 {"sensorData": "94","sensorId": "cSTV1U","timestamp": "2023-12-12T11:58:16.816Z"}
2023-12-12 12:58:16 {"sensorData": "55","sensorId": "pyDE4x","timestamp": "2023-12-12T11:58:16.842Z"}
2023-12-12 12:58:16 {"sensorData": "39","sensorId": "aqdMp2","timestamp": "2023-12-12T11:58:16.867Z"}
2023-12-12 12:58:16 {"sensorData": "53","sensorId": "qAesy3","timestamp": "2023-12-12T11:58:16.893Z"}
2023-12-12 12:58:16 {"sensorData": "84","sensorId": "9xrbda","timestamp": "2023-12-12T11:58:16.918Z"}
2023-12-12 12:58:16 {"sensorData": "60","sensorId": "5VPijj","timestamp": "2023-12-12T11:58:16.943Z"}
2023-12-12 12:58:16 {"sensorData": "64","sensorId": "cG9aUc","timestamp": "2023-12-12T11:58:16.969Z"}
2023-12-12 12:58:16 {"sensorData": "12","sensorId": "745lt8","timestamp": "2023-12-12T11:58:16.994Z"}
2023-12-12 12:58:17 {"sensorData": "68","sensorId": "R1sOmH","timestamp": "2023-12-12T11:58:17.020Z"}
2023-12-12 12:58:17 {"sensorData": "53","sensorId": "qIAjrf","timestamp": "2023-12-12T11:58:17.045Z"}
2023-12-12 12:58:17 {"sensorData": "89","sensorId": "AmZAQY","timestamp": "2023-12-12T11:58:17.071Z"}
2023-12-12 12:58:17 {"sensorData": "18","sensorId": "B07wS2","timestamp": "2023-12-12T11:58:17.096Z"}
2023-12-12 12:58:17 {"sensorData": "50","sensorId": "bYaRPq","timestamp": "2023-12-12T11:58:17.121Z"}
2023-12-12 12:58:17 {"sensorData": "31","sensorId": "2Y9gwx","timestamp": "2023-12-12T11:58:17.147Z"}
2023-12-12 12:58:17 {"sensorData": "61","sensorId": "NACbNr","timestamp": "2023-12-12T11:58:17.172Z"}
2023-12-12 12:58:17 {"sensorData": "62","sensorId": "tfWS3T","timestamp": "2023-12-12T11:58:17.198Z"}
2023-12-12 12:58:17 {"sensorData": "43","sensorId": "LKLLyL","timestamp": "2023-12-12T11:58:17.223Z"}
2023-12-12 12:58:17 {"sensorData": "28","sensorId": "e1J4NI","timestamp": "2023-12-12T11:58:17.249Z"}
2023-12-12 12:58:17 {"sensorData": "62","sensorId": "93lKuN","timestamp": "2023-12-12T11:58:17.274Z"}
2023-12-12 12:58:17 {"sensorData": "22","sensorId": "74ao7W","timestamp": "2023-12-12T11:58:17.300Z"}
2023-12-12 12:58:17 {"sensorData": "55","sensorId": "0G8BgJ","timestamp": "2023-12-12T11:58:17.325Z"}
2023-12-12 12:58:17 {"sensorData": "42","sensorId": "CksG90","timestamp": "2023-12-12T11:58:17.350Z"}
2023-12-12 12:58:17 {"sensorData": "66","sensorId": "NywKqH","timestamp": "2023-12-12T11:58:17.376Z"}
2023-12-12 12:58:17 {"sensorData": "43","sensorId": "KiVFcV","timestamp": "2023-12-12T11:58:17.401Z"}
2023-12-12 12:58:17 {"sensorData": "37","sensorId": "7FMX9K","timestamp": "2023-12-12T11:58:17.427Z"}
2023-12-12 12:58:17 {"sensorData": "13","sensorId": "fjpIrG","timestamp": "2023-12-12T11:58:17.452Z"}
2023-12-12 12:58:17 {"sensorData": "62","sensorId": "pwz2SV","timestamp": "2023-12-12T11:58:17.478Z"}
2023-12-12 12:58:17 {"sensorData": "64","sensorId": "8rLGzw","timestamp": "2023-12-12T11:58:17.503Z"}
2023-12-12 12:58:17 {"sensorData": "7","sensorId": "AfRxJr","timestamp": "2023-12-12T11:58:17.529Z"}
2023-12-12 12:58:17 {"sensorData": "15","sensorId": "I2yM9L","timestamp": "2023-12-12T11:58:17.554Z"}
2023-12-12 12:58:17 {"sensorData": "52","sensorId": "phkEBH","timestamp": "2023-12-12T11:58:17.580Z"}
2023-12-12 12:58:17 {"sensorData": "30","sensorId": "ktWgIw","timestamp": "2023-12-12T11:58:17.605Z"}
2023-12-12 12:58:17 {"sensorData": "83","sensorId": "7QKvWr","timestamp": "2023-12-12T11:58:17.630Z"}
2023-12-12 12:58:17 {"sensorData": "7","sensorId": "vJ23zo","timestamp": "2023-12-12T11:58:17.656Z"}
2023-12-12 12:58:17 {"sensorData": "21","sensorId": "yZLL5U","timestamp": "2023-12-12T11:58:17.681Z"}
2023-12-12 12:58:17 {"sensorData": "31","sensorId": "urzCIk","timestamp": "2023-12-12T11:58:17.707Z"}
2023-12-12 12:58:17 {"sensorData": "73","sensorId": "gGkcmS","timestamp": "2023-12-12T11:58:17.732Z"}
2023-12-12 12:58:17 {"sensorData": "91","sensorId": "6aerH4","timestamp": "2023-12-12T11:58:17.758Z"}
2023-12-12 12:58:17 {"sensorData": "95","sensorId": "6iMs6o","timestamp": "2023-12-12T11:58:17.783Z"}
2023-12-12 12:58:17 {"sensorData": "58","sensorId": "Z67jnx","timestamp": "2023-12-12T11:58:17.809Z"}
2023-12-12 12:58:17 {"sensorData": "80","sensorId": "WHj2br","timestamp": "2023-12-12T11:58:17.834Z"}
2023-12-12 12:58:17 {"sensorData": "66","sensorId": "n9sk9u","timestamp": "2023-12-12T11:58:17.860Z"}
2023-12-12 12:58:17 {"sensorData": "25","sensorId": "GpIAxj","timestamp": "2023-12-12T11:58:17.885Z"}
2023-12-12 12:58:17 {"sensorData": "83","sensorId": "rvLgrG","timestamp": "2023-12-12T11:58:17.910Z"}
2023-12-12 12:58:17 {"sensorData": "2","sensorId": "E32qyb","timestamp": "2023-12-12T11:58:17.936Z"}
2023-12-12 12:58:17 {"sensorData": "85","sensorId": "zs9Nrr","timestamp": "2023-12-12T11:58:17.961Z"}
2023-12-12 12:58:17 {"sensorData": "17","sensorId": "pKkTZR","timestamp": "2023-12-12T11:58:17.987Z"}
2023-12-12 12:58:18 {"sensorData": "98","sensorId": "k0ZCly","timestamp": "2023-12-12T11:58:18.012Z"}
2023-12-12 12:58:18 {"sensorData": "84","sensorId": "A4Y4YO","timestamp": "2023-12-12T11:58:18.037Z"}
2023-12-12 12:58:18 {"sensorData": "83","sensorId": "kPoK5n","timestamp": "2023-12-12T11:58:18.063Z"}
2023-12-12 12:58:18 {"sensorData": "51","sensorId": "lD6ydg","timestamp": "2023-12-12T11:58:18.088Z"}
2023-12-12 12:58:18 {"sensorData": "1","sensorId": "2XpaLc","timestamp": "2023-12-12T11:58:18.114Z"}
2023-12-12 12:58:18 {"sensorData": "90","sensorId": "UAbkvX","timestamp": "2023-12-12T11:58:18.139Z"}
2023-12-12 12:58:18 {"sensorData": "3","sensorId": "hCkrfy","timestamp": "2023-12-12T11:58:18.165Z"}
2023-12-12 12:58:18 {"sensorData": "79","sensorId": "9Lcie6","timestamp": "2023-12-12T11:58:18.190Z"}
2023-12-12 12:58:18 {"sensorData": "64","sensorId": "hbL7YZ","timestamp": "2023-12-12T11:58:18.215Z"}
2023-12-12 12:58:18 {"sensorData": "60","sensorId": "y1yisz","timestamp": "2023-12-12T11:58:18.241Z"}
2023-12-12 12:58:18 {"sensorData": "61","sensorId": "NluSNE","timestamp": "2023-12-12T11:58:18.266Z"}
2023-12-12 12:58:18 {"sensorData": "63","sensorId": "Q2ZNBZ","timestamp": "2023-12-12T11:58:18.292Z"}
2023-12-12 12:58:18 {"sensorData": "59","sensorId": "GWrLX3","timestamp": "2023-12-12T11:58:18.317Z"}
2023-12-12 12:58:18 {"sensorData": "97","sensorId": "JSF7H3","timestamp": "2023-12-12T11:58:18.343Z"}
2023-12-12 12:58:18 {"sensorData": "96","sensorId": "ZrvACN","timestamp": "2023-12-12T11:58:18.368Z"}
2023-12-12 12:58:18 {"sensorData": "38","sensorId": "dfgR55","timestamp": "2023-12-12T11:58:18.393Z"}
2023-12-12 12:58:18 {"sensorData": "67","sensorId": "wUg2Ew","timestamp": "2023-12-12T11:58:18.419Z"}
2023-12-12 12:58:18 {"sensorData": "90","sensorId": "rpb15E","timestamp": "2023-12-12T11:58:18.444Z"}
2023-12-12 12:58:18 {"sensorData": "82","sensorId": "AvYoMh","timestamp": "2023-12-12T11:58:18.470Z"}
2023-12-12 12:58:18 {"sensorData": "42","sensorId": "cUTfXZ","timestamp": "2023-12-12T11:58:18.495Z"}
2023-12-12 12:58:18 {"sensorData": "89","sensorId": "SSgfCm","timestamp": "2023-12-12T11:58:18.521Z"}
2023-12-12 12:58:18 {"sensorData": "59","sensorId": "7IxmVw","timestamp": "2023-12-12T11:58:18.546Z"}
2023-12-12 12:58:18 {"sensorData": "87","sensorId": "O0WfmK","timestamp": "2023-12-12T11:58:18.571Z"}
2023-12-12 12:58:18 {"sensorData": "53","sensorId": "WS3ZAM","timestamp": "2023-12-12T11:58:18.597Z"}
2023-12-12 12:58:18 {"sensorData": "42","sensorId": "oBP4jT","timestamp": "2023-12-12T11:58:18.622Z"}
2023-12-12 12:58:18 {"sensorData": "93","sensorId": "K45FCq","timestamp": "2023-12-12T11:58:18.648Z"}
2023-12-12 12:58:18 {"sensorData": "23","sensorId": "mNRYDD","timestamp": "2023-12-12T11:58:18.673Z"}
2023-12-12 12:58:18 {"sensorData": "51","sensorId": "NdiATc","timestamp": "2023-12-12T11:58:18.699Z"}
2023-12-12 12:58:18 {"sensorData": "25","sensorId": "iOfueT","timestamp": "2023-12-12T11:58:18.724Z"}
2023-12-12 12:58:18 {"sensorData": "20","sensorId": "nCmVwh","timestamp": "2023-12-12T11:58:18.750Z"}
2023-12-12 12:58:18 {"sensorData": "60","sensorId": "Xx698N","timestamp": "2023-12-12T11:58:18.775Z"}
2023-12-12 12:58:18 {"sensorData": "39","sensorId": "AeNdfV","timestamp": "2023-12-12T11:58:18.801Z"}
2023-12-12 12:58:18 {"sensorData": "63","sensorId": "ZXO5AU","timestamp": "2023-12-12T11:58:18.826Z"}
2023-12-12 12:58:18 {"sensorData": "87","sensorId": "EDBP3N","timestamp": "2023-12-12T11:58:18.851Z"}
2023-12-12 12:58:18 {"sensorData": "17","sensorId": "qSPdeJ","timestamp": "2023-12-12T11:58:18.877Z"}
2023-12-12 12:58:18 {"sensorData": "38","sensorId": "ckVCow","timestamp": "2023-12-12T11:58:18.902Z"}
2023-12-12 12:58:18 {"sensorData": "70","sensorId": "ug5h3I","timestamp": "2023-12-12T11:58:18.928Z"}
2023-12-12 12:58:18 {"sensorData": "74","sensorId": "rqpVRO","timestamp": "2023-12-12T11:58:18.953Z"}
2023-12-12 12:58:18 {"sensorData": "15","sensorId": "Ks00aD","timestamp": "2023-12-12T11:58:18.979Z"}
2023-12-12 12:58:19 {"sensorData": "97","sensorId": "ebZflJ","timestamp": "2023-12-12T11:58:19.004Z"}
2023-12-12 12:58:19 {"sensorData": "1","sensorId": "y5bQb7","timestamp": "2023-12-12T11:58:19.030Z"}
2023-12-12 12:58:19 {"sensorData": "39","sensorId": "3DXkTa","timestamp": "2023-12-12T11:58:19.055Z"}
2023-12-12 12:58:19 {"sensorData": "84","sensorId": "AOt84j","timestamp": "2023-12-12T11:58:19.080Z"}
2023-12-12 12:58:19 {"sensorData": "49","sensorId": "3KO5LE","timestamp": "2023-12-12T11:58:19.106Z"}
2023-12-12 12:58:19 {"sensorData": "86","sensorId": "VdIh6J","timestamp": "2023-12-12T11:58:19.131Z"}
2023-12-12 12:58:19 {"sensorData": "77","sensorId": "8EI17v","timestamp": "2023-12-12T11:58:19.157Z"}
2023-12-12 12:58:19 {"sensorData": "71","sensorId": "Ot3c5m","timestamp": "2023-12-12T11:58:19.182Z"}
2023-12-12 12:58:19 {"sensorData": "51","sensorId": "0tYT2A","timestamp": "2023-12-12T11:58:19.208Z"}
2023-12-12 12:58:19 {"sensorData": "60","sensorId": "B2Nk3j","timestamp": "2023-12-12T11:58:19.233Z"}
2023-12-12 12:58:19 {"sensorData": "67","sensorId": "0ScWlK","timestamp": "2023-12-12T11:58:19.259Z"}
2023-12-12 12:58:19 {"sensorData": "9","sensorId": "g3KVmC","timestamp": "2023-12-12T11:58:19.284Z"}
2023-12-12 12:58:19 {"sensorData": "29","sensorId": "gMW64K","timestamp": "2023-12-12T11:58:19.309Z"}
2023-12-12 12:58:19 {"sensorData": "1","sensorId": "W9pn10","timestamp": "2023-12-12T11:58:19.335Z"}
2023-12-12 12:58:19 {"sensorData": "68","sensorId": "V9NLQQ","timestamp": "2023-12-12T11:58:19.360Z"}
2023-12-12 12:58:19 {"sensorData": "13","sensorId": "1o65iG","timestamp": "2023-12-12T11:58:19.386Z"}
2023-12-12 12:58:19 {"sensorData": "26","sensorId": "s6CwJm","timestamp": "2023-12-12T11:58:19.411Z"}
2023-12-12 12:58:19 {"sensorData": "72","sensorId": "DV3pUh","timestamp": "2023-12-12T11:58:19.437Z"}
2023-12-12 12:58:19 {"sensorData": "86","sensorId": "L7Wu5y","timestamp": "2023-12-12T11:58:19.462Z"}
2023-12-12 12:58:19 {"sensorData": "69","sensorId": "LcoAqk","timestamp": "2023-12-12T11:58:19.488Z"}
2023-12-12 12:58:19 {"sensorData": "77","sensorId": "wPaNLC","timestamp": "2023-12-12T11:58:19.513Z"}
2023-12-12 12:58:19 {"sensorData": "59","sensorId": "iMsJxj","timestamp": "2023-12-12T11:58:19.539Z"}
2023-12-12 12:58:19 {"sensorData": "46","sensorId": "hqnRm7","timestamp": "2023-12-12T11:58:19.564Z"}
2023-12-12 12:58:19 {"sensorData": "59","sensorId": "hv5Qxh","timestamp": "2023-12-12T11:58:19.590Z"}
2023-12-12 12:58:19 {"sensorData": "18","sensorId": "Msz85z","timestamp": "2023-12-12T11:58:19.615Z"}
2023-12-12 12:58:19 {"sensorData": "41","sensorId": "EZJNCZ","timestamp": "2023-12-12T11:58:19.640Z"}
2023-12-12 12:58:19 {"sensorData": "50","sensorId": "Z895nk","timestamp": "2023-12-12T11:58:19.666Z"}
2023-12-12 12:58:19 {"sensorData": "36","sensorId": "xhLEBE","timestamp": "2023-12-12T11:58:19.691Z"}
2023-12-12 12:58:19 {"sensorData": "98","sensorId": "WMmy2L","timestamp": "2023-12-12T11:58:19.717Z"}
2023-12-12 12:58:19 {"sensorData": "79","sensorId": "Xb4r0D","timestamp": "2023-12-12T11:58:19.742Z"}
2023-12-12 12:58:19 {"sensorData": "50","sensorId": "qsfgpc","timestamp": "2023-12-12T11:58:19.768Z"}
2023-12-12 12:58:19 {"sensorData": "95","sensorId": "AmJXrk","timestamp": "2023-12-12T11:58:19.793Z"}
2023-12-12 12:58:19 {"sensorData": "9","sensorId": "SPxDpJ","timestamp": "2023-12-12T11:58:19.819Z"}
2023-12-12 12:58:19 {"sensorData": "47","sensorId": "hkk4jf","timestamp": "2023-12-12T11:58:19.844Z"}
2023-12-12 12:58:19 {"sensorData": "81","sensorId": "8GcoXf","timestamp": "2023-12-12T11:58:19.869Z"}
2023-12-12 12:58:19 {"sensorData": "54","sensorId": "ahrAt0","timestamp": "2023-12-12T11:58:19.895Z"}
2023-12-12 12:58:19 {"sensorData": "23","sensorId": "I9CpOZ","timestamp": "2023-12-12T11:58:19.920Z"}
2023-12-12 12:58:19 {"sensorData": "56","sensorId": "3wHaEQ","timestamp": "2023-12-12T11:58:19.946Z"}
2023-12-12 12:58:19 {"sensorData": "50","sensorId": "OTbMpb","timestamp": "2023-12-12T11:58:19.971Z"}
2023-12-12 12:58:19 {"sensorData": "92","sensorId": "aghany","timestamp": "2023-12-12T11:58:19.997Z"}
2023-12-12 12:58:20 {"sensorData": "20","sensorId": "EnLdmd","timestamp": "2023-12-12T11:58:20.022Z"}
2023-12-12 12:58:20 {"sensorData": "80","sensorId": "008RmF","timestamp": "2023-12-12T11:58:20.047Z"}
